KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,7/27/2023 19:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,2.69,11.06,60.6,3.584,70.8,46.2,47.3,3.64,56.7,5.09,0.03,70.2,3.13,3.2,46,42.96,0,NA,-38,21.156,3.595,36.65863,-90.95488,201.4,0,11.8,745.2
,,,STANDARD DEVIATION:,1.3,5.38,24.4,1.807,38.4,48.4,49.6,3.7,100.3,2.571,0.02,37.4,3.09,3.2,24,81.33,0,0.75,44.1,6.79,1.803,0,0.00001,3.7,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,17D109804,17D109804,18D101262,18F101461,18D101262,17D108766,17D108766,17D108766,17E101062,18F101461,18D101262,18D101262,17D109804,17D109804,18D101262,18E100546,18E100546,17E101062,17E101062,18D101262,18F101461,21J101674,21J101674,21J101674,21J101674,21J101674,21J101674
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,TSS mg/L,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg
7/26/2023,9:25:43,0,32,0.82,3.36,42.6,0.029,38.8,110.4,113,8.4,135.2,0.041,0.02,39.2,0.03,0,25,1.3,0,8.26,-94.4,29.607,0.04,36.65863,-90.95483,216.6,0,11.8,745.2
7/26/2023,9:25:44,0,32,0.81,3.29,42.6,0.034,38.8,110.4,113,8.4,135.2,0.049,0.02,39.1,0.13,0.1,25,1.39,0,8.26,-94.6,29.608,0.038,36.65863,-90.95484,215.7,0,11.8,745.2
7/26/2023,9:25:45,0,32,0.8,3.27,42.6,0.053,38.8,110.4,113,8.4,134.7,0.076,0.02,39.2,0.18,0.15,25,1.39,0,8.27,-95.1,29.608,0.063,36.65863,-90.95485,214,0,11.8,745.2
7/26/2023,9:25:46,0,32,0.77,3.15,42.6,0.09,38.8,110.3,112.9,8.4,134.9,0.127,0.02,39.2,0.19,0.16,25,1.27,0,8.27,-95.1,29.61,0.115,36.65863,-90.95485,213.4,0,11.8,745.2
7/26/2023,9:25:47,0,32,0.88,3.59,42.6,0.13,38.8,110.3,112.9,8.39,135.1,0.184,0.02,39.2,0.2,0.18,25,1.28,0,8.27,-95.1,29.612,0.151,36.65863,-90.95485,212.8,0,11.8,745.2
7/26/2023,9:25:48,0,32,0.97,3.97,42.6,0.174,38.8,110.4,113,8.4,134.8,0.247,0.02,39.2,0.13,0.1,25,1.32,0,8.28,-95.5,29.611,0.185,36.65862,-90.95486,212.2,0,11.8,745.2
7/26/2023,9:25:49,0,32,0.91,3.73,42.6,0.209,38.8,110.3,112.9,8.4,134.6,0.296,0.02,39.2,0.14,0.11,25,1.28,0,8.28,-95.8,29.61,0.226,36.65862,-90.95486,211.8,0,11.8,745.2
7/26/2023,9:25:50,0,32,0.92,3.78,42.6,0.244,38.8,110.4,113,8.4,134.3,0.345,0.02,39.2,0.09,0.06,25,1.32,0,8.29,-96.3,29.611,0.27,36.65863,-90.95486,211.1,0,11.8,745.3
7/26/2023,9:25:51,0,32,1.01,4.14,42.6,0.285,38.8,110.3,112.9,8.4,134.2,0.404,0.02,39.2,0.07,0.04,25,1.37,0,8.3,-96.6,29.61,0.304,36.65863,-90.95486,210.9,0,11.8,745.2
7/26/2023,9:25:52,0,32,0.97,3.98,42.6,0.315,38.8,110.3,112.9,8.39,134.1,0.446,0.02,39.2,0.16,0.13,25,1.33,0,8.3,-96.9,29.611,0.326,36.65863,-90.95486,210.4,0,11.8,745.2
7/26/2023,9:25:53,0,32,0.92,3.78,42.6,0.365,38.8,110.3,112.9,8.39,134,0.518,0.02,39.2,0.17,0.14,25,1.37,0,8.31,-97.2,29.61,0.379,36.65863,-90.95486,209.9,0,11.8,745.2
7/26/2023,9:25:54,0,32,0.98,4.03,42.6,0.405,38.8,110.3,112.9,8.39,133.9,0.574,0.02,39.2,0.22,0.2,25,1.36,0,8.31,-97.5,29.608,0.436,36.65863,-90.95486,209.7,0,11.8,745.2
7/26/2023,9:25:55,0,32,1.02,4.17,42.6,0.455,38.8,110.3,112.9,8.4,133.8,0.645,0.02,39.2,0.1,0.07,25,1.35,0,8.32,-97.7,29.606,0.472,36.65863,-90.95486,209.1,0,11.8,745.2
7/26/2023,9:25:56,0,32,1.03,4.21,42.6,0.487,38.8,110.3,112.9,8.4,133.6,0.69,0.02,39.2,-0.02,-0.05,25,1.37,0,8.32,-98.1,29.601,0.505,36.65863,-90.95486,209.1,0,11.8,745.1
7/26/2023,9:25:57,0,32,0.97,3.96,42.6,0.551,38.8,110.3,112.9,8.39,133.5,0.78,0.02,39.2,0.14,0.11,25,1.34,0,8.33,-98.5,29.599,0.558,36.65863,-90.95486,208.6,0,11.8,745.2
7/26/2023,9:25:58,0,32,0.95,3.89,42.7,0.586,38.8,110.3,112.9,8.39,133.4,0.829,0.02,39.2,0.18,0.15,25,1.31,0,8.33,-98.8,29.598,0.612,36.65863,-90.95486,208.3,0,11.8,745.2
7/26/2023,9:25:59,0,32,1.06,4.34,42.6,0.625,38.8,110.3,112.9,8.4,133.5,0.885,0.02,39.2,0.05,0.02,25,1.36,0,8.34,-99,29.594,0.635,36.65863,-90.95486,208.5,0,11.8,745.2
7/26/2023,9:26:00,0,32,1.17,4.81,42.6,0.633,38.8,110.4,113,8.41,133.7,0.897,0.02,39.2,0.12,0.09,25,1.39,0,8.34,-99.1,29.591,0.64,36.65863,-90.95486,208.4,0,11.8,745.2
