"","Date","Time","X.C","mmHg","DO..","DO.mg.L","SPC.uS.cm","pH","ORP.mV","NTU","TSS.mg.L","BGA.PC.ug.L","BGA.PE.ug.L","Chl.ug.L","fDOM.RFU","DEP.m","VPos.m"
"41","6/5/2017","18:13:24",27.71,729.2,196.8,15.47,202.3,8.89,152,2.24,0,-0.03,NA,8.19,NA,0,0.2
"42","6/5/2017","18:13:25",27.71,729.3,196.9,15.49,202.3,8.89,151.8,2.24,0,-0.03,NA,8.13,NA,0.007,0.2
"43","6/5/2017","18:13:26",27.711,729.2,197,15.5,202.3,8.9,151.5,2.23,0,-0.02,NA,8.24,NA,0.015,0.2
"44","6/5/2017","18:13:27",27.713,729.2,197.2,15.51,202.3,8.9,151.3,2.25,0,-0.03,NA,8.25,NA,0.021,0.3
"45","6/5/2017","18:13:28",27.714,729.2,197.3,15.52,202.3,8.9,151.2,2.25,0,-0.02,NA,8.26,NA,0.028,0.3
"46","6/5/2017","18:13:29",27.715,729.2,197.4,15.52,202.3,8.9,151.1,2.26,0,-0.01,NA,8.32,NA,0.036,0.3
"47","6/5/2017","18:13:30",27.716,729.2,197.5,15.54,202.3,8.91,150.8,2.26,0,-0.01,NA,8.36,NA,0.045,0.3
"48","6/5/2017","18:13:31",27.717,729.2,197.7,15.54,202.3,8.91,150.7,2.27,0,-0.01,NA,8.46,NA,0.057,0.4
"49","6/5/2017","18:13:32",27.718,729.2,197.8,15.55,202.3,8.91,150.5,2.27,0,-0.02,NA,8.58,NA,0.068,0.4
"50","6/5/2017","18:13:33",27.719,729.2,197.9,15.56,202.3,8.91,150.3,2.26,0,0,NA,8.7,NA,0.079,0.4
"51","6/5/2017","18:13:34",27.72,729.2,198,15.57,202.3,8.91,150.1,2.25,0,0,NA,8.84,NA,0.09,0.4
"52","6/5/2017","18:13:35",27.721,729.3,198,15.57,202.3,8.91,150,2.23,0,0.01,NA,8.97,NA,0.104,0.5
"53","6/5/2017","18:13:36",27.721,729.2,198.1,15.58,202.3,8.92,149.8,2.23,0,0.01,NA,9.16,NA,0.116,0.4
"54","6/5/2017","18:13:37",27.722,729.2,198.2,15.58,202.3,8.92,149.7,2.23,0,0.02,NA,9.34,NA,0.128,0.4
"55","6/5/2017","18:13:38",27.723,729.3,198.3,15.59,202.3,8.92,149.6,2.21,0,0.03,NA,9.51,NA,0.141,0.4
"56","6/5/2017","18:13:39",27.724,729.3,198.3,15.59,202.3,8.92,149.4,2.22,0,0.02,NA,9.68,NA,0.155,0.5
"57","6/5/2017","18:13:40",27.725,729.3,198.4,15.6,202.3,8.92,149.3,2.21,0,0.03,NA,9.87,NA,0.169,0.5
"58","6/5/2017","18:13:41",27.725,729.2,198.5,15.6,202.3,8.92,149.2,2.2,0,0.03,NA,10.05,NA,0.184,0.5
