MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
149-28-50,2019-05-29,2019-05-29T13:05:27Z,0.004,0.004,23.942,8.12,96.3,0.108,0.526,10.75,8.23,194,3.6,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-50,2019-05-29,2019-05-29T13:05:44Z,0.837,0.837,22.899,8.35,97.3,2.888,0.529,17.11,8.06,185.2,225.2,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-50,2019-05-29,2019-05-29T13:05:45Z,0.962,0.962,22.867,8.38,97.5,2.914,0.541,17.16,8.04,185.3,225,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-50,2019-05-29,2019-05-29T13:05:47Z,1.008,1.008,22.798,8.41,97.7,2.93,0.56,17.3,8.03,185.7,224.8,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-50,2019-05-29,2019-05-29T13:05:49Z,1.06,1.06,22.735,8.42,97.8,2.94,0.57,17.45,8.01,185.9,224.3,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-50,2019-05-29,2019-05-29T13:05:50Z,1.095,1.095,22.707,8.43,97.8,2.928,0.574,17.53,8.01,186,224,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-50,2019-05-29,2019-05-29T13:05:51Z,1.12,1.12,22.677,8.43,97.8,2.898,0.574,17.57,8,186.2,223.8,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-50,2019-05-29,2019-05-29T13:05:53Z,1.169,1.169,22.638,8.43,97.6,2.159,0.583,17.7,7.99,186.5,223.5,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-50,2019-05-29,2019-05-29T13:05:54Z,1.2,1.2,22.617,8.42,97.5,2.044,0.582,17.7,7.98,186.6,223.4,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-50,2019-05-29,2019-05-29T13:05:55Z,1.225,1.225,22.594,8.41,97.4,2.246,0.57,17.78,7.97,186.7,223.4,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-50,2019-05-29,2019-05-29T13:05:56Z,1.246,1.246,22.577,8.4,97.2,2.053,0.554,17.93,7.97,186.9,223.3,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-50,2019-05-29,2019-05-29T13:05:57Z,1.271,1.271,22.558,8.39,97.1,2.043,0.543,18.11,7.97,187.1,223.2,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-50,2019-05-29,2019-05-29T13:05:58Z,1.292,1.292,22.54,8.38,96.9,1.948,0.531,22.8,7.96,187.3,223.2,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-50,2019-05-29,2019-05-29T13:05:59Z,1.312,1.312,22.518,8.37,96.7,1.869,0.513,17.7,7.96,187.4,223.1,NA,NA,NA,NA,NA,NA,987.4666666666667
149-28-50,2019-05-29,2019-05-29T13:06:01Z,1.351,1.351,22.483,8.34,96.3,1.831,0.486,18.4,7.95,187.8,223.1,NA,NA,NA,NA,NA,NA,987.3333333333334
